-2.356194490192345,499.0,1158.0
-2.3518311670623593,507.0,1153.0
-2.3474678439323733,512.0,1160.0
-2.3431045208023873,511.0,1154.0
-2.3387411976724013,508.0,1161.0
-2.3343778745424157,502.0,1160.0
-2.3300145514124297,498.0,1171.0
-2.3256512282824437,495.0,1164.0
-2.321287905152458,499.0,1169.0
-2.316924582022472,508.0,1135.0
-2.3125612588924866,512.0,1161.0
-2.3081979357625007,515.0,1183.0
-2.303834612632515,514.0,1173.0
-2.299471289502529,512.0,1159.0
-2.2951079663725436,512.0,1159.0
-2.2907446432425576,512.0,1155.0
-2.286381320112572,513.0,1160.0
-2.282017996982586,514.0,1176.0
-2.2776546738526,519.0,1167.0
-2.273291350722614,523.0,1155.0
-2.2689280275926285,508.0,1122.0
-2.2645647044626425,513.0,1128.0
-2.2602013813326565,523.0,1129.0
-2.255838058202671,526.0,1128.0
-2.251474735072685,522.0,1129.0
-2.2471114119426994,528.0,1137.0
-2.2427480888127134,528.0,1116.0
-2.238384765682728,536.0,1131.0
-2.234021442552742,540.0,1135.0
-2.229658119422756,539.0,1122.0
-2.2252947962927703,541.0,1122.0
-2.2209314731627843,546.0,1146.0
-2.2165681500327987,545.0,1126.0
-2.2122048269028127,547.0,1131.0
-2.2078415037728267,551.0,1146.0
-2.2034781806428407,545.0,1117.0
-2.199114857512855,548.0,1138.0
-2.194751534382869,551.0,1154.0
-2.1903882112528836,558.0,1166.0
-2.1860248881228976,561.0,1144.0
-2.1816615649929116,564.0,1154.0
-2.177298241862926,567.0,1158.0
-2.17293491873294,567.0,1160.0
-2.1685715956029545,568.0,1144.0
-2.1642082724729685,568.0,1128.0
-2.159844949342983,567.0,1111.0
-2.155481626212997,558.0,1067.0
-2.1511183030830114,563.0,1094.0
-2.1467549799530254,450.0,1038.0
-2.1423916568230394,386.0,1149.0
-2.1380283336930535,325.0,995.0
-2.133665010563068,320.0,1013.0
-2.129301687433082,305.0,1009.0
-2.124938364303096,309.0,1033.0
-2.1205750411731104,306.0,1038.0
-2.1162117180431244,302.0,1027.0
-2.111848394913139,301.0,1024.0
-2.107485071783153,306.0,1026.0
-2.1031217486531673,306.0,1026.0
-2.0987584255231813,306.0,1021.0
-2.0943951023931953,306.0,1021.0
-2.0900317792632097,310.0,1023.0
-2.0856684561332237,315.0,1024.0
-2.081305133003238,311.0,1014.0
-2.076941809873252,311.0,1014.0
-2.072578486743266,312.0,1001.0
-2.0682151636132806,328.0,966.0
-2.0638518404832946,333.0,939.0
-2.0594885173533086,333.0,939.0
-2.055125194223323,334.0,941.0
-2.050761871093337,328.0,949.0
-2.046398547963351,328.0,975.0
-2.0420352248333655,326.0,985.0
-2.0376719017033795,327.0,997.0
-2.033308578573394,316.0,1001.0
-2.028945255443408,317.0,1011.0
-2.0245819323134224,316.0,1016.0
-2.0202186091834364,316.0,1016.0
-2.015855286053451,316.0,1016.0
-2.011491962923465,318.0,1021.0
-2.007128639793479,324.0,1012.0
-2.002765316663493,317.0,1014.0
-1.9984019935335071,315.0,1012.0
-1.9940386704035216,308.0,1001.0
-1.9896753472735356,312.0,999.0
-1.9853120241435498,313.0,997.0
-1.9809487010135638,318.0,948.0
-1.9765853778835782,332.0,951.0
-1.9722220547535922,340.0,944.0
-1.9678587316236067,353.0,990.0
-1.9634954084936207,347.0,985.0
-1.959132085363635,346.0,998.0
-1.9547687622336491,363.0,982.0
-1.9504054391036632,365.0,969.0
-1.9460421159736774,363.0,945.0
-1.9416787928436914,361.0,911.0
-1.9373154697137058,370.0,906.0
-1.9329521465837198,379.0,899.0
-1.9285888234537343,381.0,901.0
-1.9242255003237483,377.0,876.0
-1.9198621771937625,385.0,874.0
-1.9154988540637765,393.0,851.0
-1.911135530933791,417.0,842.0
-1.906772207803805,422.0,837.0
-1.902408884673819,436.0,864.0
-1.8980455615438334,439.0,861.0
-1.8936822384138474,440.0,849.0
-1.8893189152838619,541.0,1091.0
-1.8849555921538759,618.0,1483.0
-1.88059226902389,423.0,546.0
-1.876228945893904,2343.0,999.0
-1.8718656227639185,2343.0,999.0
-1.8675022996339325,2345.0,1029.0
-1.863138976503947,2357.0,1064.0
-1.858775653373961,2355.0,1063.0
-1.854412330243975,2360.0,1062.0
-1.8500490071139892,2365.0,1057.0
-1.8456856839840035,2368.0,1058.0
