-2.356194490192345,864.0
-2.3518311670623593,871.0
-2.3474678439323733,875.0
-2.3431045208023873,876.0
-2.3387411976724013,874.0
-2.3343778745424157,874.0
-2.3300145514124297,867.0
-2.3256512282824437,872.0
-2.321287905152458,874.0
-2.316924582022472,874.0
-2.3125612588924866,879.0
-2.3081979357625007,875.0
-2.303834612632515,880.0
-2.299471289502529,891.0
-2.2951079663725436,886.0
-2.2907446432425576,884.0
-2.286381320112572,883.0
-2.282017996982586,873.0
-2.2776546738526,873.0
-2.273291350722614,868.0
-2.2689280275926285,856.0
-2.2645647044626425,853.0
-2.2602013813326565,849.0
-2.255838058202671,838.0
-2.251474735072685,838.0
-2.2471114119426994,834.0
-2.2427480888127134,831.0
-2.238384765682728,829.0
-2.234021442552742,839.0
-2.229658119422756,834.0
-2.2252947962927703,823.0
-2.2209314731627843,823.0
-2.2165681500327987,824.0
-2.2122048269028127,824.0
-2.2078415037728267,822.0
-2.2034781806428407,820.0
-2.199114857512855,823.0
-2.194751534382869,820.0
-2.1903882112528836,815.0
-2.1860248881228976,812.0
-2.1816615649929116,812.0
-2.177298241862926,818.0
-2.17293491873294,825.0
-2.1685715956029545,832.0
-2.1642082724729685,829.0
-2.159844949342983,831.0
-2.155481626212997,834.0
-2.1511183030830114,836.0
-2.1467549799530254,839.0
-2.1423916568230394,853.0
-2.1380283336930535,869.0
-2.133665010563068,881.0
-2.129301687433082,882.0
-2.124938364303096,881.0
-2.1205750411731104,877.0
-2.1162117180431244,880.0
-2.111848394913139,881.0
-2.107485071783153,886.0
-2.1031217486531673,885.0
-2.0987584255231813,883.0
-2.0943951023931953,881.0
-2.0900317792632097,881.0
-2.0856684561332237,881.0
-2.081305133003238,886.0
-2.076941809873252,889.0
-2.072578486743266,893.0
-2.0682151636132806,891.0
-2.0638518404832946,891.0
-2.0594885173533086,899.0
-2.055125194223323,899.0
-2.050761871093337,899.0
-2.046398547963351,900.0
-2.0420352248333655,901.0
-2.0376719017033795,908.0
-2.033308578573394,908.0
-2.028945255443408,913.0
-2.0245819323134224,925.0
-2.0202186091834364,925.0
-2.015855286053451,925.0
-2.011491962923465,944.0
-2.007128639793479,943.0
-2.002765316663493,980.0
-1.9984019935335071,992.0
-1.9940386704035216,1007.0
-1.9896753472735356,1014.0
-1.9853120241435498,1057.0
-1.9809487010135638,1089.0
-1.9765853778835782,1148.0
-1.9722220547535922,1304.0
-1.9678587316236067,2483.0
-1.9634954084936207,2482.0
-1.959132085363635,2476.0
-1.9547687622336491,2473.0
-1.9504054391036632,2468.0
-1.9460421159736774,2467.0
-1.9416787928436914,2461.0
-1.9373154697137058,2461.0
-1.9329521465837198,2454.0
-1.9285888234537343,2450.0
-1.9242255003237483,2447.0
-1.9198621771937625,2451.0
-1.9154988540637765,2447.0
-1.911135530933791,2435.0
-1.906772207803805,2435.0
-1.902408884673819,2426.0
-1.8980455615438334,2429.0
-1.8936822384138474,2425.0
-1.8893189152838619,2426.0
-1.8849555921538759,2426.0
-1.88059226902389,2435.0
-1.876228945893904,2442.0
-1.8718656227639185,2458.0
-1.8675022996339325,2464.0
-1.863138976503947,2474.0
-1.858775653373961,2478.0
-1.854412330243975,2474.0
-1.8500490071139892,2470.0
-1.8456856839840035,2464.0
-1.8413223608540177,2465.0
-1.8369590377240317,2460.0
-1.8325957145940461,2461.0
-1.8282323914640601,2462.0
-1.8238690683340744,2460.0
-1.8195057452040886,2458.0
-1.8151424220741028,2449.0
-1.8107790989441168,2446.0
-1.8064157758141308,2446.0
-1.8020524526841453,2443.0
-1.7976891295541593,2440.0
-1.7933258064241737,2439.0
-1.7889624832941877,2443.0
-1.784599160164202,2435.0
-1.780235837034216,2435.0
-1.7758725139042304,2433.0
-1.7715091907742444,2431.0
-1.7671458676442584,2428.0
-1.7627825445142729,2427.0
-1.7584192213842869,2429.0
-1.7540558982543013,2427.0
-1.7496925751243153,2425.0
-1.7453292519943295,2422.0
-1.7409659288643435,2418.0
-1.736602605734358,2419.0
-1.732239282604372,2412.0
-1.7278759594743864,2421.0
-1.7235126363444004,2421.0
-1.7191493132144144,2417.0
-1.7147859900844287,2410.0
-1.710422666954443,2409.0
-1.7060593438244571,2412.0
-1.7016960206944711,2409.0
-1.6973326975644856,2409.0
-1.6929693744344996,2405.0
-1.688606051304514,2402.0
-1.684242728174528,2399.0
-1.6798794050445423,2401.0
-1.6755160819145563,2407.0
-1.6711527587845703,2406.0
-1.6667894356545847,2403.0
-1.6624261125245987,2394.0
-1.6580627893946132,2406.0
-1.6536994662646272,2403.0
-1.6493361431346414,2403.0
-1.6449728200046556,2400.0
-1.6406094968746698,2398.0
-1.6362461737446838,2398.0
-1.6318828506146983,2399.0
-1.6275195274847123,2398.0
-1.6231562043547263,2398.0
-1.6187928812247407,2397.0
-1.6144295580947547,2397.0
-1.610066234964769,2394.0
-1.605702911834783,2391.0
-1.6013395887047974,2392.0
-1.5969762655748114,2395.0
-1.5926129424448259,2394.0
-1.5882496193148399,2394.0
-1.583886296184854,2394.0
-1.579522973054868,2394.0
-1.5751596499248823,2396.0
-1.5707963267948966,2399.0
-1.5664330036649106,2396.0
-1.562069680534925,2399.0
-1.557706357404939,2398.0
-1.5533430342749535,2398.0
-1.5489797111449675,2405.0
-1.5446163880149817,2402.0
-1.5402530648849957,2395.0
-1.53588974175501,2399.0
-1.5315264186250241,2403.0
-1.5271630954950381,2407.0
-1.5227997723650526,2405.0
-1.5184364492350666,2408.0
-1.5140731261050808,2402.0
-1.509709802975095,2393.0
-1.5053464798451093,2390.0
-1.5009831567151233,2405.0
-1.4966198335851377,2407.0
-1.4922565104551517,2417.0
-1.4878931873251657,2417.0
-1.4835298641951802,2417.0
-1.4791665410651942,2417.0
-1.4748032179352084,2414.0
-1.4704398948052224,2413.0
-1.4660765716752369,2414.0
-1.4617132485452509,2413.0
-1.4573499254152653,2412.0
-1.4529866022852793,2414.0
-1.4486232791552935,2423.0
-1.4442599560253078,2421.0
-1.4398966328953218,2421.0
-1.435533309765336,2419.0
-1.43116998663535,2426.0
-1.4268066635053644,2428.0
-1.4224433403753785,2428.0
-1.4180800172453927,2431.0
-1.413716694115407,2433.0
-1.4093533709854211,2439.0
-1.4049900478554351,2448.0
-1.4006267247254494,2448.0
-1.3962634015954636,2368.0
-1.3919000784654778,2369.0
-1.387536755335492,2370.0
-1.3831734322055063,2364.0
-1.3788101090755203,2385.0
-1.3744467859455345,2383.0
-1.3700834628155485,2455.0
-1.3657201396855627,2471.0
-1.361356816555577,2453.0
-1.3569934934255912,2486.0
-1.3526301702956054,2476.0
-1.3482668471656196,2476.0
-1.3439035240356338,2480.0
-1.3395402009056478,2482.0
-1.335176877775662,2483.0
