-2.356194490192345,2422.0,1329.0
-2.3518311670623593,2369.0,1318.0
-2.3474678439323733,2276.0,1115.0
-2.3431045208023873,2067.0,635.0
-2.3387411976724013,2055.0,697.0
-2.3343778745424157,2039.0,733.0
-2.3300145514124297,2029.0,753.0
-2.3256512282824437,2032.0,804.0
-2.321287905152458,2038.0,875.0
-2.316924582022472,1967.0,916.0
-2.3125612588924866,1923.0,1033.0
-2.3081979357625007,1917.0,1090.0
-2.303834612632515,1919.0,1093.0
-2.299471289502529,1927.0,1012.0
-2.2951079663725436,1927.0,1012.0
-2.2907446432425576,1068.0,1251.0
-2.286381320112572,969.0,1003.0
-2.282017996982586,942.0,945.0
-2.2776546738526,935.0,939.0
-2.273291350722614,920.0,955.0
-2.2689280275926285,920.0,973.0
-2.2645647044626425,915.0,969.0
-2.2602013813326565,915.0,995.0
-2.255838058202671,912.0,1006.0
-2.251474735072685,901.0,1010.0
-2.2471114119426994,900.0,1013.0
-2.2427480888127134,897.0,1018.0
-2.238384765682728,890.0,1023.0
-2.234021442552742,890.0,1027.0
-2.229658119422756,887.0,1042.0
-2.2252947962927703,881.0,1041.0
-2.2209314731627843,878.0,1054.0
-2.2165681500327987,867.0,1029.0
-2.2122048269028127,809.0,1017.0
-2.2078415037728267,539.0,1103.0
-2.2034781806428407,480.0,1063.0
-2.199114857512855,426.0,927.0
-2.194751534382869,418.0,930.0
-2.1903882112528836,393.0,893.0
-2.1860248881228976,394.0,903.0
-2.1816615649929116,386.0,903.0
-2.177298241862926,381.0,903.0
-2.17293491873294,372.0,896.0
-2.1685715956029545,384.0,915.0
-2.1642082724729685,381.0,918.0
-2.159844949342983,382.0,921.0
-2.155481626212997,377.0,915.0
-2.1511183030830114,369.0,915.0
-2.1467549799530254,373.0,920.0
-2.1423916568230394,376.0,928.0
-2.1380283336930535,376.0,928.0
-2.133665010563068,373.0,914.0
-2.129301687433082,367.0,916.0
-2.124938364303096,361.0,901.0
-2.1205750411731104,357.0,903.0
-2.1162117180431244,359.0,901.0
-2.111848394913139,358.0,902.0
-2.107485071783153,360.0,908.0
-2.1031217486531673,359.0,913.0
-2.0987584255231813,359.0,917.0
-2.0943951023931953,362.0,921.0
-2.0900317792632097,362.0,921.0
-2.0856684561332237,350.0,912.0
-2.081305133003238,352.0,917.0
-2.076941809873252,352.0,915.0
-2.072578486743266,354.0,911.0
-2.0682151636132806,358.0,911.0
-2.0638518404832946,352.0,909.0
-2.0594885173533086,352.0,922.0
-2.055125194223323,347.0,924.0
-2.050761871093337,347.0,928.0
-2.046398547963351,353.0,923.0
-2.0420352248333655,352.0,924.0
-2.0376719017033795,352.0,924.0
-2.033308578573394,348.0,939.0
-2.028945255443408,345.0,939.0
-2.0245819323134224,345.0,939.0
-2.0202186091834364,350.0,935.0
-2.015855286053451,350.0,928.0
-2.011491962923465,350.0,928.0
-2.007128639793479,344.0,928.0
-2.002765316663493,345.0,922.0
-1.9984019935335071,349.0,933.0
-1.9940386704035216,349.0,933.0
-1.9896753472735356,350.0,951.0
-1.9853120241435498,346.0,954.0
-1.9809487010135638,339.0,949.0
-1.9765853778835782,342.0,951.0
-1.9722220547535922,345.0,950.0
-1.9678587316236067,346.0,946.0
-1.9634954084936207,342.0,943.0
-1.959132085363635,346.0,951.0
-1.9547687622336491,349.0,952.0
-1.9504054391036632,349.0,952.0
-1.9460421159736774,348.0,948.0
-1.9416787928436914,349.0,957.0
-1.9373154697137058,352.0,961.0
-1.9329521465837198,352.0,961.0
-1.9285888234537343,350.0,967.0
-1.9242255003237483,347.0,980.0
-1.9198621771937625,348.0,985.0
-1.9154988540637765,349.0,985.0
-1.911135530933791,349.0,992.0
-1.906772207803805,350.0,994.0
-1.902408884673819,342.0,995.0
-1.8980455615438334,340.0,995.0
-1.8936822384138474,335.0,997.0
-1.8893189152838619,335.0,997.0
-1.8849555921538759,337.0,985.0
-1.88059226902389,344.0,1001.0
-1.876228945893904,343.0,1002.0
-1.8718656227639185,345.0,997.0
-1.8675022996339325,344.0,993.0
-1.863138976503947,342.0,991.0
-1.858775653373961,342.0,990.0
-1.854412330243975,344.0,991.0
-1.8500490071139892,344.0,991.0
-1.8456856839840035,351.0,982.0
-1.8413223608540177,351.0,982.0
-1.8369590377240317,341.0,980.0
-1.8325957145940461,344.0,991.0
-1.8282323914640601,347.0,974.0
-1.8238690683340744,349.0,964.0
-1.8195057452040886,349.0,964.0
-1.8151424220741028,355.0,970.0
-1.8107790989441168,356.0,972.0
-1.8064157758141308,354.0,968.0
-1.8020524526841453,354.0,948.0
-1.7976891295541593,360.0,958.0
-1.7933258064241737,360.0,958.0
-1.7889624832941877,353.0,963.0
-1.784599160164202,357.0,955.0
-1.780235837034216,359.0,953.0
-1.7758725139042304,360.0,952.0
-1.7715091907742444,360.0,955.0
-1.7671458676442584,361.0,958.0
-1.7627825445142729,364.0,960.0
-1.7584192213842869,371.0,966.0
-1.7540558982543013,376.0,970.0
-1.7496925751243153,373.0,976.0
-1.7453292519943295,360.0,989.0
-1.7409659288643435,363.0,987.0
-1.736602605734358,365.0,985.0
-1.732239282604372,364.0,982.0
-1.7278759594743864,364.0,981.0
-1.7235126363444004,368.0,981.0
-1.7191493132144144,369.0,985.0
-1.7147859900844287,360.0,989.0
-1.710422666954443,360.0,989.0
