-2.356194490192345,56.0,508.0
-2.3518311670623593,62.0,501.0
-2.3474678439323733,54.0,510.0
-2.3431045208023873,54.0,510.0
-2.3387411976724013,52.0,496.0
-2.3343778745424157,51.0,493.0
-2.3300145514124297,45.0,479.0
-2.3256512282824437,46.0,479.0
-2.321287905152458,40.0,471.0
-2.316924582022472,42.0,467.0
-2.3125612588924866,44.0,461.0
-2.3081979357625007,44.0,445.0
-2.303834612632515,36.0,436.0
-2.299471289502529,33.0,414.0
-2.2951079663725436,56.0,413.0
-2.2907446432425576,2628.0,738.0
-2.286381320112572,2622.0,754.0
-2.282017996982586,2626.0,840.0
-2.2776546738526,2610.0,841.0
-2.273291350722614,2610.0,856.0
-2.2689280275926285,2593.0,897.0
-2.2645647044626425,2584.0,904.0
-2.2602013813326565,2586.0,908.0
-2.255838058202671,2571.0,886.0
-2.251474735072685,2566.0,905.0
-2.2471114119426994,2558.0,943.0
-2.2427480888127134,2536.0,979.0
-2.238384765682728,2526.0,991.0
-2.234021442552742,2508.0,1033.0
-2.229658119422756,2491.0,1114.0
-2.2252947962927703,2484.0,1122.0
-2.2209314731627843,2479.0,1074.0
-2.2165681500327987,2472.0,1039.0
-2.2122048269028127,2473.0,1028.0
-2.2078415037728267,2437.0,888.0
-2.2034781806428407,2428.0,881.0
-2.199114857512855,2397.0,850.0
-2.194751534382869,2388.0,860.0
-2.1903882112528836,2359.0,834.0
-2.1860248881228976,2344.0,874.0
-2.1816615649929116,2325.0,894.0
-2.177298241862926,2298.0,922.0
-2.17293491873294,2292.0,1025.0
-2.1685715956029545,2289.0,1054.0
-2.1642082724729685,2307.0,1066.0
-2.159844949342983,2307.0,1066.0
-2.155481626212997,2311.0,1084.0
-2.1511183030830114,2306.0,1111.0
-2.1467549799530254,2301.0,1040.0
-2.1423916568230394,2303.0,1062.0
-2.1380283336930535,2306.0,1057.0
-2.133665010563068,2315.0,1059.0
-2.129301687433082,2398.0,1431.0
-2.124938364303096,2427.0,1135.0
-2.1205750411731104,2360.0,516.0
-2.1162117180431244,4484.0,471.0
-2.111848394913139,4488.0,478.0
-2.107485071783153,4468.0,503.0
-2.1031217486531673,4462.0,593.0
-2.0987584255231813,4457.0,610.0
-2.0943951023931953,4426.0,526.0
-2.0900317792632097,4462.0,504.0
-2.0856684561332237,4502.0,491.0
-2.081305133003238,4522.0,486.0
-2.076941809873252,4529.0,497.0
-2.072578486743266,4529.0,488.0
-2.0682151636132806,4570.0,518.0
-2.0638518404832946,4574.0,514.0
-2.0594885173533086,4587.0,512.0
-2.055125194223323,4625.0,489.0
-2.050761871093337,4745.0,615.0
-2.046398547963351,4803.0,652.0
-2.0420352248333655,4834.0,544.0
